0.01,500,231,123,135,124,148,137,0.5325,0.5844,0.5368,0.6407,0.5931
0.02,500,231,142,148,138,153,149,0.6147,0.6407,0.5974,0.6623,0.6450
0.03,500,231,146,156,144,168,160,0.6320,0.6753,0.6234,0.7273,0.6926
0.04,500,231,148,158,148,162,161,0.6407,0.6840,0.6407,0.7013,0.6970
0.08,500,231,151,162,146,166,165,0.6537,0.7013,0.6320,0.7186,0.7143
0.16,500,231,156,159,149,173,167,0.6753,0.6883,0.6450,0.7489,0.7229
0.32,500,231,157,159,147,174,166,0.6797,0.6883,0.6364,0.7532,0.7186
0.64,500,231,155,159,148,170,166,0.6710,0.6883,0.6407,0.7359,0.7186
1.00,500,231,155,160,145,168,167,0.6710,0.6926,0.6277,0.7273,0.7229
