0.01,500,231,123,159,128,117,151,0.5325,0.6883,0.5541,0.5065,0.6537
0.02,500,231,142,162,136,121,152,0.6147,0.7013,0.5887,0.5238,0.6580
0.03,500,231,146,166,142,136,161,0.6320,0.7186,0.6147,0.5887,0.6970
0.04,500,231,148,168,143,139,160,0.6407,0.7273,0.6190,0.6017,0.6926
0.08,500,231,151,171,153,144,165,0.6537,0.7403,0.6623,0.6234,0.7143
0.16,500,231,156,166,153,135,159,0.6753,0.7186,0.6623,0.5844,0.6883
0.32,500,231,157,173,151,129,164,0.6797,0.7489,0.6537,0.5584,0.7100
0.64,500,231,155,170,151,136,163,0.6710,0.7359,0.6537,0.5887,0.7056
1.00,500,231,155,172,147,133,168,0.6710,0.7446,0.6364,0.5758,0.7273
