0.01,500,231,123,154,122,118,144,0.5325,0.6667,0.5281,0.5108,0.6234
0.02,500,231,142,166,132,121,150,0.6147,0.7186,0.5714,0.5238,0.6494
0.03,500,231,146,169,139,139,159,0.6320,0.7316,0.6017,0.6017,0.6883
0.04,500,231,148,169,143,134,162,0.6407,0.7316,0.6190,0.5801,0.7013
0.08,500,231,151,172,153,148,163,0.6537,0.7446,0.6623,0.6407,0.7056
0.16,500,231,156,174,152,154,166,0.6753,0.7532,0.6580,0.6667,0.7186
0.32,500,231,157,178,158,151,168,0.6797,0.7706,0.6840,0.6537,0.7273
0.64,500,231,155,169,149,148,163,0.6710,0.7316,0.6450,0.6407,0.7056
1.00,500,231,155,167,150,148,162,0.6710,0.7229,0.6494,0.6407,0.7013
